      AZ      EL   RANGE     LAT     LON     ALT  AP_LAT  AP_LON L_SHELL INV_LAT  ASPECT     CXR     CYR     CZR
    4.00    6.00 1450.00   55.03  -69.99  313.84   63.09  -61.81    4.98   63.38   95.08   -0.93    0.37    0.09
    4.00    6.00 1460.00   55.11  -69.98  317.05   63.17  -61.79    5.01   63.46   95.20   -0.93    0.37    0.09
    4.00    6.00 1470.00   55.19  -69.96  320.26   63.25  -61.77    5.04   63.54   95.33   -0.93    0.37    0.09
    4.00    6.00 1480.00   55.27  -69.95  323.49   63.34  -61.75    5.06   63.62   95.46   -0.92    0.37    0.10
    4.00    6.00 1490.00   55.35  -69.94  326.74   63.42  -61.73    5.09   63.70   95.58   -0.92    0.37    0.10
    4.00    6.00 1500.00   55.44  -69.93  329.99   63.50  -61.71    5.12   63.78   95.71   -0.92    0.37    0.10
    4.00    6.00 1510.00   55.52  -69.91  333.26   63.58  -61.69    5.15   63.86   95.84   -0.92    0.37    0.10
    4.00    6.00 1520.00   55.60  -69.90  336.55   63.66  -61.67    5.18   63.94   95.96   -0.92    0.37    0.10
    4.00    6.00 1530.00   55.68  -69.89  339.84   63.74  -61.65    5.21   64.01   96.09   -0.92    0.37    0.11
    4.00    6.00 1540.00   55.76  -69.87  343.15   63.83  -61.63    5.24   64.09   96.21   -0.92    0.37    0.11
    4.00    6.00 1550.00   55.84  -69.86  346.48   63.91  -61.61    5.27   64.17   96.34   -0.92    0.37    0.11
    4.00    6.00 1560.00   55.92  -69.85  349.81   63.99  -61.59    5.30   64.25   96.46   -0.92    0.37    0.11
    4.00    6.00 1570.00   56.00  -69.84  353.16   64.07  -61.57    5.33   64.33   96.59   -0.92    0.37    0.11
    4.00    6.00 1580.00   56.08  -69.82  356.53   64.15  -61.55    5.36   64.41   96.71   -0.92    0.37    0.12
    4.00    6.00 1590.00   56.16  -69.81  359.90   64.23  -61.53    5.39   64.49   96.84   -0.92    0.37    0.12
    4.00    6.00 1600.00   56.24  -69.80  363.29   64.31  -61.51    5.42   64.57   96.96   -0.92    0.37    0.12
    4.00    6.00 1610.00   56.31  -69.78  366.69   64.39  -61.49    5.45   64.65   97.08   -0.92    0.37    0.12
    4.00    6.00 1620.00   56.39  -69.77  370.11   64.47  -61.47    5.49   64.72   97.21   -0.92    0.37    0.13
    4.00    6.00 1630.00   56.47  -69.76  373.54   64.55  -61.45    5.52   64.80   97.33   -0.92    0.37    0.13
    4.00    6.00 1640.00   56.55  -69.74  376.98   64.63  -61.43    5.55   64.88   97.45   -0.92    0.37    0.13
    4.00    6.00 1650.00   56.63  -69.73  380.43   64.71  -61.41    5.58   64.96   97.58   -0.92    0.37    0.13
    4.00    6.00 1660.00   56.71  -69.72  383.90   64.79  -61.38    5.61   65.04   97.70   -0.92    0.37    0.13
    4.00    6.00 1670.00   56.79  -69.70  387.38   64.87  -61.36    5.65   65.12   97.82   -0.92    0.37    0.14
    4.00    6.00 1680.00   56.87  -69.69  390.88   64.95  -61.34    5.68   65.19   97.94   -0.92    0.37    0.14
    4.00    6.00 1690.00   56.95  -69.68  394.38   65.03  -61.32    5.71   65.27   98.06   -0.92    0.38    0.14
    4.00    6.00 1700.00   57.03  -69.66  397.90   65.11  -61.30    5.75   65.35   98.19   -0.92    0.38    0.14
    4.00    6.00 1710.00   57.11  -69.65  401.43   65.19  -61.28    5.78   65.43   98.31   -0.92    0.38    0.14
    4.00    6.00 1720.00   57.18  -69.63  404.98   65.27  -61.26    5.82   65.50   98.43   -0.91    0.38    0.15
    4.00    6.00 1730.00   57.26  -69.62  408.54   65.35  -61.24    5.85   65.58   98.55   -0.91    0.38    0.15
    4.00    6.00 1740.00   57.34  -69.61  412.11   65.43  -61.21    5.89   65.66   98.67   -0.91    0.38    0.15
    4.00    6.00 1750.00   57.42  -69.59  415.69   65.51  -61.19    5.92   65.74   98.79   -0.91    0.38    0.15
    4.00    6.00 1760.00   57.50  -69.58  419.29   65.59  -61.17    5.96   65.81   98.91   -0.91    0.38    0.15
    4.00    6.00 1770.00   57.58  -69.56  422.90   65.67  -61.15    5.99   65.89   99.03   -0.91    0.38    0.16
    4.00    6.00 1780.00   57.65  -69.55  426.52   65.75  -61.13    6.03   65.97   99.15   -0.91    0.38    0.16
    4.00    6.00 1790.00   57.73  -69.54  430.16   65.82  -61.11    6.07   66.04   99.27   -0.91    0.38    0.16
    4.00    6.00 1800.00   57.81  -69.52  433.80   65.90  -61.08    6.10   66.12   99.39   -0.91    0.38    0.16
    4.00    6.00 1810.00   57.89  -69.51  437.46   65.98  -61.06    6.14   66.20   99.51   -0.91    0.38    0.17
    4.00    6.00 1820.00   57.97  -69.49  441.14   66.06  -61.04    6.18   66.27   99.62   -0.91    0.38    0.17
    4.00    6.00 1830.00   58.04  -69.48  444.82   66.14  -61.02    6.21   66.35   99.74   -0.91    0.38    0.17
    4.00    6.00 1840.00   58.12  -69.47  448.52   66.22  -60.99    6.25   66.42   99.86   -0.91    0.38    0.17
    4.00    6.00 1850.00   58.20  -69.45  452.23   66.29  -60.97    6.29   66.50   99.98   -0.91    0.38    0.17
    4.00    6.00 1860.00   58.28  -69.44  455.96   66.37  -60.95    6.33   66.58  100.10   -0.91    0.38    0.18
    4.00    6.00 1870.00   58.35  -69.42  459.69   66.45  -60.92    6.37   66.65  100.21   -0.91    0.38    0.18
    4.00    6.00 1880.00   58.43  -69.41  463.44   66.53  -60.90    6.41   66.73  100.33   -0.91    0.38    0.18
    4.00    6.00 1890.00   58.51  -69.39  467.20   66.60  -60.87    6.45   66.80  100.45   -0.91    0.38    0.18
    4.00    6.00 1900.00   58.58  -69.38  470.98   66.68  -60.85    6.49   66.88  100.56   -0.91    0.38    0.18
    4.00    6.00 1910.00   58.66  -69.36  474.76   66.76  -60.82    6.53   66.96  100.68   -0.91    0.38    0.19
    4.00    6.00 1920.00   58.74  -69.35  478.56   66.84  -60.80    6.57   67.03  100.80   -0.90    0.38    0.19
    4.00    6.00 1930.00   58.82  -69.33  482.37   66.91  -60.77    6.61   67.11  100.91   -0.90    0.38    0.19
    4.00    6.00 1940.00   58.89  -69.32  486.20   66.99  -60.75    6.65   67.18  101.03   -0.90    0.38    0.19
    4.00    6.00 1950.00   58.97  -69.31  490.03   67.07  -60.72    6.69   67.26  101.14   -0.90    0.38    0.19
    4.00    6.00 1960.00   59.05  -69.29  493.88   67.14  -60.69    6.73   67.33  101.26   -0.90    0.38    0.20
    4.00    6.00 1970.00   59.12  -69.28  497.74   67.22  -60.67    6.77   67.41  101.37   -0.90    0.38    0.20
    4.00    6.00 1980.00   59.20  -69.26  501.62   67.30  -60.64    6.82   67.48  101.49   -0.90    0.38    0.20
    4.00    6.00 1990.00   59.27  -69.25  505.50   67.37  -60.61    6.86   67.55  101.60   -0.90    0.38    0.20
    4.00    6.00 2000.00   59.35  -69.23  509.40   67.45  -60.59    6.90   67.63  101.72   -0.90    0.38    0.20
    4.00    6.00 2010.00   59.43  -69.22  513.31   67.52  -60.56    6.95   67.70  101.83   -0.90    0.38    0.21
    4.00    6.00 2020.00   59.50  -69.20  517.24   67.60  -60.53    6.99   67.78  101.95   -0.90    0.39    0.21
    4.00    6.00 2030.00   59.58  -69.18  521.17   67.68  -60.51    7.04   67.85  102.06   -0.90    0.39    0.21
    4.00    6.00 2040.00   59.65  -69.17  525.12   67.75  -60.48    7.08   67.93  102.17   -0.90    0.39    0.21
    4.00    6.00 2050.00   59.73  -69.15  529.08   67.83  -60.45    7.13   68.00  102.29   -0.90    0.39    0.21
    4.00    6.00 2060.00   59.81  -69.14  533.05   67.90  -60.43    7.17   68.07  102.40   -0.90    0.39    0.21
    4.00    6.00 2070.00   59.88  -69.12  537.03   67.98  -60.40    7.22   68.15  102.51   -0.90    0.39    0.22
    4.00    6.00 2080.00   59.96  -69.11  541.03   68.05  -60.37    7.26   68.22  102.62   -0.90    0.39    0.22
    4.00    6.00 2090.00   60.03  -69.09  545.04   68.13  -60.34    7.31   68.29  102.74   -0.90    0.39    0.22
    4.00    6.00 2100.00   60.11  -69.08  549.06   68.20  -60.31    7.36   68.37  102.85   -0.89    0.39    0.22
    4.00    6.00 2110.00   60.18  -69.06  553.09   68.28  -60.29    7.41   68.44  102.96   -0.89    0.39    0.22
    4.00    6.00 2120.00   60.26  -69.05  557.13   68.35  -60.26    7.45   68.51  103.07   -0.89    0.39    0.23
    4.00    6.00 2130.00   60.33  -69.03  561.19   68.43  -60.23    7.50   68.59  103.18   -0.89    0.39    0.23
    4.00    6.00 2140.00   60.41  -69.01  565.26   68.50  -60.20    7.55   68.66  103.29   -0.89    0.39    0.23
    4.00    6.00 2150.00   60.48  -69.00  569.34   68.57  -60.17    7.60   68.73  103.40   -0.89    0.39    0.23
    4.00    6.00 2160.00   60.56  -68.98  573.43   68.65  -60.14    7.65   68.80  103.52   -0.89    0.39    0.23
    4.00    6.00 2170.00   60.63  -68.97  577.53   68.72  -60.11    7.70   68.88  103.63   -0.89    0.39    0.24
    4.00    6.00 2180.00   60.71  -68.95  581.65   68.80  -60.08    7.75   68.95  103.74   -0.89    0.39    0.24
    4.00    6.00 2190.00   60.78  -68.93  585.78   68.87  -60.06    7.80   69.02  103.85   -0.89    0.39    0.24
    4.00    6.00 2200.00   60.86  -68.92  589.92   68.94  -60.03    7.85   69.09  103.96   -0.89    0.39    0.24
    4.00    6.00 2210.00   60.93  -68.90  594.07   69.02  -60.00    7.91   69.17  104.06   -0.89    0.39    0.24
    4.00    6.00 2220.00   61.00  -68.89  598.23   69.09  -59.97    7.96   69.24  104.17   -0.89    0.39    0.24
    4.00    6.00 2230.00   61.08  -68.87  602.41   69.16  -59.94    8.01   69.31  104.28   -0.89    0.39    0.25
    4.00    6.00 2240.00   61.15  -68.85  606.60   69.24  -59.91    8.06   69.38  104.39   -0.89    0.39    0.25
    4.00    6.00 2250.00   61.23  -68.84  610.80   69.31  -59.88    8.12   69.45  104.50   -0.89    0.39    0.25
    4.00    6.00 2260.00   61.30  -68.82  615.01   69.38  -59.85    8.17   69.52  104.61   -0.88    0.39    0.25
    4.00    6.00 2270.00   61.37  -68.80  619.23   69.45  -59.82    8.23   69.60  104.72   -0.88    0.39    0.25
    4.00    6.00 2280.00   61.45  -68.79  623.46   69.53  -59.78    8.28   69.67  104.82   -0.88    0.39    0.26
    4.00    6.00 2290.00   61.52  -68.77  627.71   69.60  -59.75    8.34   69.74  104.93   -0.88    0.39    0.26
    4.00    6.00 2300.00   61.59  -68.75  631.97   69.67  -59.72    8.39   69.81  105.04   -0.88    0.39    0.26
    4.00    6.00 2310.00   61.67  -68.74  636.24   69.74  -59.69    8.45   69.88  105.15   -0.88    0.39    0.26
    4.00    6.00 2320.00   61.74  -68.72  640.52   69.82  -59.66    8.51   69.95  105.25   -0.88    0.39    0.26
    4.00    6.00 2330.00   61.81  -68.70  644.81   69.89  -59.63    8.57   70.02  105.36   -0.88    0.39    0.26
    4.00    6.00 2340.00   61.89  -68.69  649.12   69.96  -59.60    8.62   70.09  105.47   -0.88    0.39    0.27
    4.00    6.00 2350.00   61.96  -68.67  653.43   70.03  -59.56    8.68   70.16  105.57   -0.88    0.39    0.27
    4.00    6.00 2360.00   62.03  -68.65  657.76   70.10  -59.53    8.74   70.23  105.68   -0.88    0.39    0.27
    4.00    6.00 2370.00   62.11  -68.64  662.10   70.17  -59.50    8.80   70.30  105.79   -0.88    0.39    0.27
    4.00    6.00 2380.00   62.18  -68.62  666.45   70.25  -59.47    8.86   70.37  105.89   -0.88    0.39    0.27
    4.00    6.00 2390.00   62.25  -68.60  670.81   70.32  -59.43    8.92   70.44  106.00   -0.88    0.39    0.28
    4.00    6.00 2400.00   62.32  -68.58  675.18   70.39  -59.40    8.99   70.51  106.10   -0.88    0.39    0.28
    4.00    6.00 2410.00   62.40  -68.57  679.57   70.46  -59.37    9.05   70.58  106.21   -0.88    0.39    0.28
    4.00    6.00 2420.00   62.47  -68.55  683.96   70.53  -59.34    9.11   70.65  106.31   -0.87    0.40    0.28
    4.00    6.00 2430.00   62.54  -68.53  688.37   70.60  -59.30    9.17   70.72  106.42   -0.87    0.40    0.28
    4.00    6.00 2440.00   62.61  -68.51  692.79   70.67  -59.27    9.24   70.79  106.52   -0.87    0.40    0.28
    4.00    6.00 2450.00   62.69  -68.50  697.22   70.74  -59.23    9.30   70.86  106.63   -0.87    0.40    0.29
    4.00    6.00 2460.00   62.76  -68.48  701.66   70.81  -59.20    9.37   70.93  106.73   -0.87    0.40    0.29
    4.00    6.00 2470.00   62.83  -68.46  706.12   70.88  -59.17    9.43   71.00  106.83   -0.87    0.40    0.29
    4.00    6.00 2480.00   62.90  -68.44  710.58   70.95  -59.13    9.50   71.07  106.94   -0.87    0.40    0.29
    4.00    6.00 2490.00   62.97  -68.43  715.06   71.02  -59.10    9.57   71.14  107.04   -0.87    0.40    0.29
    4.00    6.00 2500.00   63.04  -68.41  719.54   71.09  -59.06    9.63   71.20  107.14   -0.87    0.40    0.29
    5.00    6.00  600.00   47.89  -70.80   92.45   55.72  -63.14    3.24   56.28   83.51   -0.93    0.35   -0.11
    5.00    6.00  610.00   47.98  -70.79   94.45   55.80  -63.12    3.26   56.36   83.65   -0.93    0.35   -0.11
    5.00    6.00  620.00   48.07  -70.78   96.47   55.89  -63.10    3.27   56.45   83.80   -0.93    0.35   -0.11
    5.00    6.00  630.00   48.15  -70.77   98.50   55.98  -63.08    3.29   56.53   83.94   -0.93    0.35   -0.11
    5.00    6.00  640.00   48.24  -70.75  100.54   56.07  -63.06    3.30   56.62   84.09   -0.93    0.36   -0.10
    5.00    6.00  650.00   48.33  -70.74  102.60   56.16  -63.04    3.32   56.70   84.24   -0.93    0.36   -0.10
    5.00    6.00  660.00   48.41  -70.73  104.67   56.25  -63.02    3.33   56.79   84.38   -0.93    0.36   -0.10
    5.00    6.00  670.00   48.50  -70.72  106.76   56.34  -63.00    3.35   56.87   84.52   -0.93    0.36   -0.10
    5.00    6.00  680.00   48.58  -70.70  108.86   56.43  -62.98    3.36   56.96   84.67   -0.93    0.36   -0.09
    5.00    6.00  690.00   48.67  -70.69  110.98   56.52  -62.96    3.38   57.04   84.81   -0.93    0.36   -0.09
    5.00    6.00  700.00   48.76  -70.68  113.11   56.60  -62.94    3.39   57.13   84.96   -0.93    0.36   -0.09
    5.00    6.00  710.00   48.84  -70.67  115.26   56.69  -62.92    3.41   57.21   85.10   -0.93    0.36   -0.09
    5.00    6.00  720.00   48.93  -70.65  117.42   56.78  -62.90    3.43   57.29   85.25   -0.93    0.36   -0.08
    5.00    6.00  730.00   49.01  -70.64  119.60   56.87  -62.88    3.44   57.38   85.39   -0.93    0.36   -0.08
    5.00    6.00  740.00   49.10  -70.63  121.79   56.96  -62.86    3.46   57.46   85.53   -0.93    0.36   -0.08
    5.00    6.00  750.00   49.19  -70.62  123.99   57.05  -62.84    3.47   57.55   85.67   -0.93    0.36   -0.08
    5.00    6.00  760.00   49.27  -70.60  126.21   57.13  -62.82    3.49   57.63   85.82   -0.93    0.36   -0.07
    5.00    6.00  770.00   49.36  -70.59  128.45   57.22  -62.80    3.51   57.72   85.96   -0.93    0.36   -0.07
    5.00    6.00  780.00   49.44  -70.58  130.70   57.31  -62.78    3.52   57.80   86.10   -0.93    0.36   -0.07
    5.00    6.00  790.00   49.53  -70.56  132.96   57.40  -62.76    3.54   57.89   86.25   -0.93    0.36   -0.07
    5.00    6.00  800.00   49.61  -70.55  135.24   57.49  -62.74    3.55   57.97   86.39   -0.93    0.36   -0.06
    5.00    6.00  810.00   49.70  -70.54  137.54   57.57  -62.72    3.57   58.05   86.53   -0.93    0.36   -0.06
    5.00    6.00  820.00   49.78  -70.52  139.84   57.66  -62.70    3.59   58.14   86.67   -0.93    0.36   -0.06
    5.00    6.00  830.00   49.87  -70.51  142.17   57.75  -62.68    3.61   58.22   86.81   -0.93    0.36   -0.06
    5.00    6.00  840.00   49.95  -70.50  144.50   57.84  -62.66    3.62   58.31   86.95   -0.93    0.36   -0.05
    5.00    6.00  850.00   50.04  -70.48  146.85   57.93  -62.64    3.64   58.39   87.09   -0.93    0.36   -0.05
    5.00    6.00  860.00   50.12  -70.47  149.22   58.01  -62.62    3.66   58.47   87.23   -0.93    0.36   -0.05
    5.00    6.00  870.00   50.21  -70.46  151.60   58.10  -62.60    3.68   58.56   87.38   -0.93    0.36   -0.05
    5.00    6.00  880.00   50.29  -70.44  153.99   58.19  -62.57    3.69   58.64   87.52   -0.93    0.37   -0.04
    5.00    6.00  890.00   50.38  -70.43  156.40   58.27  -62.55    3.71   58.73   87.66   -0.93    0.37   -0.04
    5.00    6.00  900.00   50.46  -70.42  158.83   58.36  -62.53    3.73   58.81   87.80   -0.93    0.37   -0.04
    5.00    6.00  910.00   50.55  -70.40  161.27   58.45  -62.51    3.75   58.89   87.94   -0.93    0.37   -0.04
    5.00    6.00  920.00   50.63  -70.39  163.72   58.54  -62.49    3.76   58.98   88.07   -0.93    0.37   -0.03
    5.00    6.00  930.00   50.72  -70.38  166.19   58.62  -62.47    3.78   59.06   88.21   -0.93    0.37   -0.03
    5.00    6.00  940.00   50.80  -70.36  168.67   58.71  -62.45    3.80   59.14   88.35   -0.93    0.37   -0.03
    5.00    6.00  950.00   50.88  -70.35  171.16   58.80  -62.43    3.82   59.23   88.49   -0.93    0.37   -0.03
    5.00    6.00  960.00   50.97  -70.34  173.67   58.88  -62.41    3.84   59.31   88.63   -0.93    0.37   -0.02
    5.00    6.00  970.00   51.05  -70.32  176.20   58.97  -62.39    3.86   59.39   88.77   -0.93    0.37   -0.02
    5.00    6.00  980.00   51.14  -70.31  178.73   59.06  -62.36    3.88   59.48   88.91   -0.93    0.37   -0.02
    5.00    6.00  990.00   51.22  -70.30  181.29   59.14  -62.34    3.90   59.56   89.04   -0.93    0.37   -0.02
    5.00    6.00 1000.00   51.31  -70.28  183.85   59.23  -62.32    3.92   59.64   89.18   -0.93    0.37   -0.01
    5.00    6.00 1010.00   51.39  -70.27  186.44   59.32  -62.30    3.93   59.73   89.32   -0.93    0.37   -0.01
    5.00    6.00 1020.00   51.47  -70.25  189.03   59.40  -62.28    3.95   59.81   89.46   -0.93    0.37   -0.01
    5.00    6.00 1030.00   51.56  -70.24  191.64   59.49  -62.26    3.97   59.89   89.59   -0.93    0.37   -0.01
    5.00    6.00 1040.00   51.64  -70.23  194.26   59.57  -62.24    3.99   59.98   89.73   -0.93    0.37   -0.00
    5.00    6.00 1050.00   51.72  -70.21  196.90   59.66  -62.22    4.01   60.06   89.87   -0.93    0.37   -0.00
    5.00    6.00 1060.00   51.81  -70.20  199.55   59.75  -62.19    4.03   60.14   90.00   -0.93    0.37    0.00
    5.00    6.00 1070.00   51.89  -70.18  202.22   59.83  -62.17    4.05   60.22   90.14   -0.93    0.37    0.00
    5.00    6.00 1080.00   51.98  -70.17  204.90   59.92  -62.15    4.08   60.31   90.28   -0.93    0.37    0.00
    5.00    6.00 1090.00   52.06  -70.16  207.60   60.00  -62.13    4.10   60.39   90.41   -0.93    0.37    0.01
    5.00    6.00 1100.00   52.14  -70.14  210.30   60.09  -62.11    4.12   60.47   90.55   -0.93    0.37    0.01
    5.00    6.00 1110.00   52.23  -70.13  213.03   60.17  -62.09    4.14   60.55   90.68   -0.93    0.37    0.01
    5.00    6.00 1120.00   52.31  -70.11  215.76   60.26  -62.06    4.16   60.64   90.82   -0.93    0.38    0.01
    5.00    6.00 1130.00   52.39  -70.10  218.51   60.34  -62.04    4.18   60.72   90.95   -0.93    0.38    0.02
    5.00    6.00 1140.00   52.47  -70.08  221.28   60.43  -62.02    4.20   60.80   91.09   -0.93    0.38    0.02
    5.00    6.00 1150.00   52.56  -70.07  224.06   60.51  -62.00    4.22   60.88   91.22   -0.93    0.38    0.02
    5.00    6.00 1160.00   52.64  -70.06  226.85   60.60  -61.98    4.25   60.96   91.35   -0.93    0.38    0.02
    5.00    6.00 1170.00   52.72  -70.04  229.66   60.68  -61.95    4.27   61.05   91.49   -0.93    0.38    0.03
    5.00    6.00 1180.00   52.81  -70.03  232.48   60.77  -61.93    4.29   61.13   91.62   -0.93    0.38    0.03
    5.00    6.00 1190.00   52.89  -70.01  235.31   60.85  -61.91    4.31   61.21   91.75   -0.93    0.38    0.03
    5.00    6.00 1200.00   52.97  -70.00  238.16   60.94  -61.89    4.33   61.29   91.89   -0.93    0.38    0.03
    5.00    6.00 1210.00   53.05  -69.98  241.02   61.02  -61.86    4.36   61.37   92.02   -0.92    0.38    0.04
    5.00    6.00 1220.00   53.14  -69.97  243.90   61.11  -61.84    4.38   61.46   92.15   -0.92    0.38    0.04
    5.00    6.00 1230.00   53.22  -69.95  246.79   61.19  -61.82    4.40   61.54   92.29   -0.92    0.38    0.04
    5.00    6.00 1240.00   53.30  -69.94  249.69   61.27  -61.80    4.43   61.62   92.42   -0.92    0.38    0.04
